name,time,ra,dec,redshift,fluence
GRB 860522,46572.23166,,,,0.00027
GRB 860525,46575.10208,,,,0.000085
GRB 860530,46580.38953,,,,0.000024
GRB 860712,46623.85403,,,,0.000075
GRB 860731,46642.07568,,,,0.0000075
GRB 860809,46651.66899,,,,0.0000067
GRB 860810,46652.45654,,,,0.0000031
GRB 860919,46692.25519,,,,0.00006
GRB 861002,46705.76672,,,,0.00027
GRB 861030,46733.42025,,,,0.000018
GRB 861030,46733.42104,,,,0.000018
GRB 861109,46743.22845,,,,0.000004
GRB 861123,46757.1812,,,,0.0000139
GRB 861127,46761.02898,,,,0.0000036
GRB 861206,46770.76581,,,,0.000025
GRB 861211,46775.36426,,,,0.000007
GRB 861223,46787.14169,,,,0.00005
GRB 870121,46816.15576,,,,0.000036
GRB 870224,46850.63331,,,,0.00008
GRB 870311,46865.98932,,,,0.0000038
GRB 870315A,46869.00005,,,,0.00007
GRB 870315B,46869.20941,,,,0.000042
GRB 870401,46886.40593,,,,0.000048
GRB 870408A,46893.06348,,,,0.00007
GRB 870408B,46893.42863,,,,0.0000168
GRB 870515,46930.35206,,,,0.0000042
GRB 870602,46948.05266,,,,0.0000042
GRB 870608,46954.19282,,,,0.0003
GRB 870609A,46955.98323,,,,0.0002
GRB 870609B,46955.99043,,,,0.00015
GRB 870617,46963.36257,,,,0.000123
GRB 870621,46967.41264,,,,0.000042
GRB 870623,46969.81155,,,,0.000085
GRB 870718,46994.69797,,,,0.000065
GRB 870719,46995.16874,,,,0.00044
GRB 870810,47017.32913,,,,0.0004
GRB 870810,47017.33037,,,,0.0004
GRB 870904,47042.9024,,,,0.0001
GRB 870909A,47047.35704,,,,0.000045
GRB 870909B,47047.36141,,,,0.0000129
GRB 870911,47049.68631,,,,0.000045
GRB 871011,47079.66726,,,,0.0000095
GRB 871021,47089.7965,,,,0.0000477
GRB 871031,47099.35954,,,,0.000009
GRB 871109,47108.4239,,,,0.00015
GRB 871203,47132.8088,,,,0.000053
GRB 871213,47142.13843,,,,0.000028
GRB 880111A,47171.53399,,,,0.00007
GRB 880111B,47171.6239,,,,
GRB 880205,47196.43005,,,,0.00048
GRB 880310,47230.15289,,,,0.0000227
GRB 880311,47231.92581,,,,0.0009
GRB 880318,47238.684,,,,0.00023
GRB 880318,47238.68397,,,,0.00023
GRB 880320,47240.00836,,,,0.000038
GRB 880402,47253.24208,,,,0.000063
GRB 880405,47256.53753,,,,0.000033
GRB 880405,47256.53907,,,,0.000033
GRB 880406,47257.3212,,,,0.00029
GRB 880408,47259.01201,,,,0.00014
GRB 880514,47295.73935,,,,0.00013
GRB 880517,47298.83594,,,,0.0004
GRB 880603,47315.92821,,,,0.0000059
GRB 880609,47321.25017,,,,0.0000076
GRB 880616,47328.54315,,,,0.0000015
GRB 880619,47331.74329,,,,0.00012
GRB 880721,47363.34635,,,,0.0002
GRB 880721,47363.34757,,,,0.0002
GRB 880801,47374.51009,,,,0.0000048
GRB 880801,47374.5101,,,,0.0000048
GRB 880806,47379.79413,,,,0.0000117
GRB 880806,47379.79413,,,,0.0000117
GRB 880810A,47383.59064,,,,0.0000102
GRB 880810B,47383.65326,,,,0.0000663
GRB 880818,47391.94031,,,,0.0000001
GRB 880822A,47395.42177,,,,0.0000085
GRB 880822B,47395.9315,,,,0.0000138
GRB 880825,47398.00721,,,,0.0000132
GRB 880828A,47401.20943,,,,0.000005
GRB 880828B,47401.56509,,,,0.0000004
GRB 880830A,47403.01432,,,,0.0000044
GRB 880830B,47403.02553,,,,0.000017
GRB 880830C,47403.12773,,,,0.0000068
GRB 880830D,47403.53308,,,,0.0000114
GRB 880911,47415.91934,,,,0.0000095
GRB 880912,47416.62022,,,,0.00001
GRB 880925A,47429.26694,,,,0.0000099
GRB 880925B,47429.75926,,,,0.000091
GRB 880927,47431.15008,,,,0.0000333
GRB 880927,47431.14977,,,,0.0000333
GRB 881002A,47436.12363,,,,0.0000187
GRB 881002B,47436.94296,,,,0.0000005
GRB 881006,47440.23179,,,,0.0000039
GRB 881009,47443.12239,,,,0.0000011
GRB 881016,47450.22694,,,,0.0000167
GRB 881016,47450.22581,,,,0.0000167
GRB 881017,47451.41173,,,,0.0000042
GRB 881018,47452.10921,,,,0.000008
GRB 881020A,47454.38755,,,,0.0000091
GRB 881020A,47454.38947,,,,0.0000091
GRB 881020B,47454.45843,,,,0.0000149
GRB 881021A,47455.06877,,,,0.0000187
GRB 881021B,47455.65753,,,,0.0000001
GRB 881023A,47457.11201,,,,0.0000141
GRB 881023A,47457.11105,,,,0.0000141
GRB 881023B,47457.47143,,,,0.0000019
GRB 881024,47458.92147,,,,0.000201
GRB 881024,47458.92036,,,,0.000201
GRB 881115,47480.95247,,,,0.0000048
GRB 881126,47491.40184,,,,0.0000137
GRB 881210,47505.8256,,,,0.0000126
GRB 881218,47513.31395,,,,0.0000442
GRB 881222,47517.00375,,,,0.0000071
GRB 890105,47531.78874,,,,0.000003
GRB 890130,47556.36838,,,,0.0000062
GRB 890224,47581.82427,,,,0.0000171
GRB 890306,47591.70242,,,,0.0000197
GRB 890418,47634.46183,,,,0.0000115
GRB 890420,47636.38514,,,,0.0000185
GRB 890422A,47638.33821,,,,0.0000037
GRB 890422B,47638.64791,,,,0.0000245
GRB 890620A,47697.56405,,,,0.0000034
GRB 890620B,47697.90023,,,,0.0000141
GRB 890626,47703.16126,,,,0.0000046
GRB 890708,47715.59515,,,,0.0000019
GRB 890709,47716.43321,,,,0.0000045
GRB 890720,47727.56678,,,,0.0000028
GRB 890725,47732.83948,,,,0.0000057
GRB 890828,47766.24898,,,,0.000045
GRB 890917,47786.5905,,,,0.0000112
GRB 890918,47787.82516,,,,0.000004
GRB 890921,47790.59035,,,,0.0000066
GRB 890922A,47791.12632,,,,0.0000206
GRB 890922B,47791.83433,,,,0.0000064
GRB 890929,47798.63384,,,,0.0000022
GRB 891005,47804.14367,,,,0.000064
GRB 891015,47814.4313,,,,0.0000041
GRB 891112,47842.82787,,,,0.000001
GRB 891218,47878.8317,,,,0.0000582
GRB 900114,47905.25639,,,,0.000002
GRB 900120,47911.85962,,,,0.00000654
GRB 900123A,47914.07103,,,,0.00000132
GRB 900201,47923.82655,,,,0.0000234
GRB 900222,47944.49762,,,,0.0000111
GRB 900308B,47958.40219,,,,0.0000031
GRB 900308B,47958.40215,,,,0.0000031
GRB 900316,47966.82173,,,,0.0000135
GRB 900320,47970.28682,,,,0.0000271
GRB 900325,47975.14523,,,,0.0000018
GRB 900327,47977.43366,,,,0.00000045
GRB 900404,47985.74624,,,,0.000055
GRB 900404,47985.74624,,,,0.000055
GRB 900404,47985.74624,,,,0.000055
GRB 900413A,47994.13377,,,,0.000115
GRB 900413A,47994.13376,,,,0.000115
GRB 900413B,47994.42465,,,,0.0000537
GRB 900413B,47994.42456,,,,0.0000537
GRB 900422,48003.48322,,,,0.0000081
GRB 900520A,48031.50715,,,,0.0000416
GRB 900520A,48031.50715,,,,0.0000416
GRB 900520B,48031.54326,,,,0.0000035
GRB 900524,48035.15848,,,,0.0000016
GRB 900603,48045.26447,,,,0.00000029
GRB 900604,48046.73025,,,,0.0000236
GRB 900604,48046.73025,,,,0.0000236
GRB 900605,48047.80769,,,,0.0000499
GRB 900605,48047.80766,,,,0.0000499
GRB 900611,48053.17732,,,,0.0000128
GRB 900616A,48058.096,,,,0.0000093
GRB 900618A,48060.89988,,,,0.0000071
GRB 900618B,48060.96694,,,,0.0000857
GRB 900618B,48060.96692,,,,0.0000857
GRB 900625,48067.91964,,,,0.0000014
GRB 900709,48081.78725,,,,0.0000099
GRB 900711,48083.73493,,,,0.0000062
GRB 900720,48092.90633,,,,0.0000514
GRB 900720,48092.90625,,,,0.0000514
GRB 900722,48094.0962,,,,0.0000158
GRB 900725,48097.06429,,,,0.0000009
GRB 900813,48116.56035,,,,0.0000075
GRB 900816,48119.47224,,,,0.0000073
GRB 900925A,48159.22178,,,,0.0000024
GRB 900925B,48159.85095,,,,0.000014
GRB 900928,48162.22479,,,,0.0000164
GRB 900929,48163.07598,,,,0.0000453
GRB 901011,48175.93821,,,,0.0000054
GRB 901014,48178.05094,,,,0.0000226
GRB 901014,48178.05094,,,,0.0000226
GRB 901015B,48179.36442,,,,0.0000031
GRB 901015B,48179.36445,,,,0.0000031
GRB 901018,48182.78598,,,,
GRB 901020,48184.04478,,,,0.0000014
GRB 901021,48185.00634,,,,0.0000673
GRB 901027,48191.18126,,,,0.0000154
GRB 901027,48191.18133,,,,0.0000154
GRB 901027,48191.18131,,,,0.0000154
GRB 901111,48206.90835,,,,0.0000097
GRB 901111,48206.90905,,,,0.0000097
GRB 901112,48207.62339,,,,0.0000272
GRB 901112,48207.62335,,,,0.0000272
GRB 901112,48207.62334,,,,0.0000272
GRB 901116,48211.07095,,,,0.000009
GRB 901116,48211.07095,,,,0.000009
GRB 901119,48214.75593,,,,
GRB 901121A,48216.00333,,,,0.0000082
GRB 901121A,48216.00333,,,,0.0000082
GRB 901121B,48216.75637,,,,0.0000098
GRB 901121B,48216.75638,,,,0.0000098
GRB 901202,48227.57338,,,,
GRB 901204,48229.40477,,,,
GRB 901213A,48238.23409,,,,
GRB 901213B,48238.2961,,,,0.0000065
GRB 901213B,48238.2961,,,,0.0000065
GRB 901216,48241.65782,,,,0.0000063
GRB 901216,48241.65782,,,,0.0000063
GRB 901218A,48243.57971,,,,
GRB 901218B,48243.67425,,,,0.000058
GRB 901218B,48243.67425,,,,0.000058
GRB 901219A,48244.90649,,,,
GRB 901221,48246.02089,,,,0.0000164
GRB 901221,48246.0209,,,,0.0000164
GRB 910106,48262.69441,,,,0.0000099
GRB 910106,48262.69442,,,,0.0000099
GRB 910106,48262.69441,,,,0.0000099
GRB 910117,48273.04043,,,,0.0000216
GRB 910117,48273.03972,,,,0.0000216
GRB 910117,48273.03972,,,,0.0000216
GRB 910122,48278.63459,,,,0.0000677
GRB 910122,48278.63461,,,,0.0000677
GRB 910122,48278.63459,,,,0.0000677
GRB 910202A,48289.45013,,,,
GRB 910202B,48289.87337,,,,0.0000089
GRB 910202B,48289.87337,,,,0.0000089
GRB 910203,48290.38827,,,,0.0000063
GRB 910203,48290.38826,,,,0.0000063
GRB 910204A,48291.37414,,,,0.0000038
GRB 910204A,48291.37413,,,,0.0000038
GRB 910204B,48291.4501,,,,0.0000055
GRB 910204C,48291.61844,,,,0.0000081
GRB 910204C,48291.61844,,,,0.0000081
GRB 910206,48293.36492,,,,0.0000109
GRB 910206,48293.36492,,,,0.0000109
GRB 910208,48295.37518,,,,
GRB 910208,48295.37313,,,,
GRB 910210,48297.73303,,,,0.0000071
GRB 910211,48298.14262,,,,0.0000075
GRB 910211,48298.14262,,,,0.0000075
GRB 910211,48298.14262,,,,0.0000075
GRB 910219,48306.48986,,,,0.0000125
GRB 910310,48325.54311,,,,0.0000301
GRB 910310,48325.54311,,,,0.0000301
GRB 910312,48327.53002,,,,0.0000015
GRB 910314,48329.95573,,,,0.0000627
GRB 910314,48329.95573,,,,0.0000627
GRB 910315,48330.95542,,,,
GRB 910322,48337.52903,,,,
GRB 910331,48346.79794,,,,
GRB 910402,48348.60259,,,,0.00111
GRB 910402,48348.60295,,,,0.00111
GRB 910404A,48350.59711,,,,0.0000444
GRB 910404B,48350.72035,,,,0.000002
GRB 910408B,48354.94716,,,,
GRB 910414B,48360.33013,,,,
GRB 910417,48363.83857,,,,0.000112
GRB 910417,48363.83856,,,,0.000112
GRB 910417,48363.83856,,,,0.000112
GRB 910417,48363.83856,,,,0.000112
GRB 910421B,48367.38478,,,,0.00000205
GRB 910425A,48371.02645,,,,0.0000295
GRB 910425A,48371.02624,,,,0.0000295
GRB 910428,48374.25234,,,,
GRB 910429A,48375.13322,,,,26.6
GRB 910430,48376.71436,,,,80.5
GRB 910502B,48378.94265,,,,0.00000438
GRB 910503A,48379.29461,,,,249
GRB 910503A,48379.29461,,,,249
GRB 910507,48383.60505,,,,16.9
GRB 910511,48387.09154,,,,4.26
GRB 910517A,48393.21016,,,,0.0000193
GRB 910517A,48393.21024,,,,0.0000193
GRB 910517A,48393.21022,,,,0.0000193
GRB 910517A,48393.21022,,,,0.0000193
GRB 910522,48398.50846,,,,87
GRB 910523A,48399.79403,,,,18.4
GRB 910525,48401.81005,,,,63.3
GRB 910527,48403.98928,,,,0.0000118
GRB 910527,48403.98931,,,,0.0000118
GRB 910528,48404.89369,,,,1.96
GRB 910601B,48408.80737,,,,0.000225
GRB 910601B,48408.80728,,,,0.000225
GRB 910601B,48408.80713,,,,0.000225
GRB 910602B,48409.95487,,,,27.4
GRB 910609A,48416.03365,,,,7.23
GRB 910619,48426.59344,,,,114
GRB 910626A,48433.30226,,,,4.25
GRB 910627,48434.18702,,,,39
GRB 910627,48434.18703,,,,39
GRB 910629B,48436.83042,,,,12.4
GRB 910629B,48436.83042,,,,12.4
GRB 910630,48437.31742,,,,0.00000695
GRB 910702B,48439.29159,,,,0.00000484
GRB 910709A,48446.4815,,,,4.45
GRB 910709B,48446.84905,,,,
GRB 910714,48451.86547,,,,2.23
GRB 910717A,48454.18965,,,,23.1
GRB 910717A,48454.18964,,,,23.1
GRB 910717A,48454.18965,,,,23.1
GRB 910717C,48454.54679,,,,0.00000225
GRB 910717C,48454.54682,,,,0.00000225
GRB 910718A,48455.10066,,,,22
GRB 910721B,48458.8127,,,,15.9
GRB 910721B,48458.81264,,,,15.9
GRB 910723B,48460.58769,,,,0.00000011
GRB 910725B,48462.55007,,,,7.52
GRB 910802B,48470.63978,,,,7.77
GRB 910803A,48471.05694,,,,
GRB 910807B,48475.30595,,,,81.3
GRB 910809B,48477.26042,,,,23.2
GRB 910809C,48477.81649,,,,0.00000435
GRB 910814A,48482.46565,,,,77.4
GRB 910814A,48482.46559,,,,77.4
GRB 910814A,48482.46507,,,,77.4
GRB 910814D,48482.80183,,,,106
GRB 910814D,48482.80179,,,,106
GRB 910814D,48482.80178,,,,106
GRB 910814D,48482.80179,,,,106
GRB 910815B,48483.5239,,,,0.00000748
GRB 910815B,48483.52399,,,,0.00000748
GRB 910815B,48483.52398,,,,0.00000748
GRB 910815C,48483.60037,,,,0.0000007
GRB 910817A,48485.70863,,,,0.44
GRB 910817B,48485.71487,,,,0.0000076
GRB 910817B,48485.71487,,,,0.0000076
GRB 910817B,48485.71487,,,,0.0000076
GRB 910818,48486.57275,,,,4.15
GRB 910819,48487.82081,,,,0.0000085
GRB 910819,48487.82081,,,,0.0000085
GRB 910821B,48489.44025,,,,0.000058
GRB 910821B,48489.44004,,,,0.000058
GRB 910821B,48489.44003,,,,0.000058
GRB 910827B,48495.54951,,,,
GRB 910830,48498.05957,,,,24.1
GRB 910901,48500.22539,,,,0.00000223
GRB 910901,48500.22531,,,,0.00000223
GRB 910901,48500.22531,,,,0.00000223
GRB 910905,48504.99233,,,,55.7
GRB 910907,48506.04525,,,,7.46
GRB 910907,48506.04542,,,,7.46
GRB 910908A,48507.39264,,,,12.4
GRB 910910A,48509.15336,,,,
GRB 910925,48524.14942,,,,3.38
GRB 910925,48524.14938,,,,3.38
GRB 910926B,48525.76803,,,,7.27
GRB 910927B,48526.977,,,,44.7
GRB 910930B,48529.49688,,,,13.9
GRB 911004,48533.06053,,,,3.73
GRB 911004,48533.06053,,,,3.73
GRB 911005,48534.31788,,,,31.4
GRB 911006,48535.37632,,,,3.15
GRB 911016B,48545.45944,,,,56.5
GRB 911016B,48545.45944,,,,56.5
GRB 911018B,48547.23073,,,,0.0000288
GRB 911018B,48547.23073,,,,0.0000288
GRB 911022,48551.17639,,,,4.97
GRB 911022,48551.17637,,,,4.97
GRB 911025B,48554.89255,,,,1.93
GRB 911025B,48554.89253,,,,1.93
GRB 911026,48555.54654,,,,6.78
GRB 911027A,48556.07304,,,,0.83
GRB 911029A,48558.20199,,,,52.2
GRB 911031A,48560.40023,,,,0.0000249
GRB 911104,48564.62828,,,,14.3
GRB 911106A,48566.15419,,,,0.00000737
GRB 911109A,48569.1442,,,,16.5
GRB 911118A,48578.79005,,,,0.0000278
GRB 911119B,48579.27017,,,,1.55
GRB 911119C,48579.71707,,,,0.0000045
GRB 911119C,48579.71706,,,,0.0000045
GRB 911119C,48579.71706,,,,0.0000045
GRB 911120C,48580.50876,,,,7.57
GRB 911123B,48583.34413,,,,6.78
GRB 911126,48586.5339,,,,0.0000358
GRB 911127A,48587.18206,,,,70.5
GRB 911202B,48592.85337,,,,91.9
GRB 911205,48595.96175,,,,18.2
GRB 911205,48595.96159,,,,18.2
GRB 911207,48597.41027,,,,0.00000294
GRB 911209C,48599.77499,,,,46.1
GRB 911217A,48607.34869,,,,5.5
GRB 911221A,48611.26181,,,,
GRB 911221C,48611.91905,,,,10.2
GRB 911222,48612.62512,,,,0.0000099
GRB 911222,48612.62512,,,,0.0000099
GRB 911224B,48614.46039,,,,4.92
GRB 911226A,48616.05683,,,,
GRB 911226B,48616.47325,,,,
GRB 911227,48617.04578,,,,31.1
GRB 920105,48626.737,,,,3.98
GRB 920110A,48631.38757,,,,151
GRB 920110A,48631.38748,,,,151
GRB 920113,48634.86966,,,,1.05
GRB 920116B,48637.77138,,,,6.16
GRB 920116B,48637.77124,,,,6.16
GRB 920125,48646.37323,,,,0.0000088
GRB 920125,48646.37323,,,,0.0000088
GRB 920125,48646.37323,,,,0.0000088
GRB 920130A,48651.01986,,,,0.0000137
GRB 920130A,48651.02057,,,,0.0000137
GRB 920130C,48651.95141,,,,0.00000195
GRB 920210B,48662.41241,,,,77.7
GRB 920210B,48662.41233,,,,77.7
GRB 920211,48663.18259,,,,
GRB 920216B,48668.67955,,,,
GRB 920218C,48670.78078,,,,60.2
GRB 920218C,48670.7795,,,,60.2
GRB 920220,48672.54206,,,,0.00000484
GRB 920221,48673.26009,,,,23.1
GRB 920224A,48676.11365,,,,3.76
GRB 920226B,48678.34407,,,,37.5
GRB 920227A,48679.25059,,,,0.000000791
GRB 920229B,48681.80645,,,,1.81
GRB 920229B,48681.80645,,,,1.81
GRB 920302B,48683.26199,,,,5.5
GRB 920302B,48683.26174,,,,5.5
GRB 920302B,48683.2614,,,,5.5
GRB 920303A,48684.28384,,,,4.46
GRB 920307,48688.01263,,,,0.00000522
GRB 920307,48688.01255,,,,0.00000522
GRB 920308A,48689.20538,,,,15.1
GRB 920311,48692.09756,,,,0.000307
GRB 920311,48692.09757,,,,0.000307
GRB 920311,48692.09754,,,,0.000307
GRB 920311,48692.0975,,,,0.000307
GRB 920315A,48696.18017,,,,0.00000354
GRB 920318A,48699.45641,,,,0.00000057
GRB 920318B,48699.62984,,,,
GRB 920320B,48701.51318,,,,0.0000124
GRB 920325B,48706.72057,,,,0.0000226
GRB 920325B,48706.72056,,,,0.0000226
GRB 920325B,48706.72056,,,,0.0000226
GRB 920325B,48706.72058,,,,0.0000226
GRB 920331,48712.76097,,,,31.1
GRB 920404A,48716.54981,,,,0.00000281
GRB 920404B,48716.94269,,,,0.0000068
GRB 920404B,48716.94269,,,,0.0000068
GRB 920405A,48717.32057,,,,0.0000204
GRB 920405A,48717.32058,,,,0.0000204
GRB 920406,48718.11404,,,,242
GRB 920407,48719.50255,,,,
GRB 920408A,48720.50411,,,,
GRB 920411A,48723.41428,,,,
GRB 920414B,48726.97411,,,,0.0000164
GRB 920414B,48726.9741,,,,0.0000164
GRB 920414B,48726.9741,,,,0.0000164
GRB 920419A,48731.05694,,,,
GRB 920419C,48731.83821,,,,8.82
GRB 920419C,48731.83804,,,,8.82
GRB 920420A,48732.09198,,,,0.0000037
GRB 920429,48741.79134,,,,18.2
GRB 920501,48743.88767,,,,
GRB 920502A,48744.25207,,,,
GRB 920502C,48744.79519,,,,13
GRB 920513B,48755.70346,,,,156
GRB 920517B,48759.13744,,,,89.1
GRB 920517C,48759.60022,,,,
GRB 920519B,48761.68757,,,,0.000107
GRB 920519B,48761.68656,,,,0.000107
GRB 920519B,48761.68881,,,,0.000107
GRB 920521,48763.13307,,,,
GRB 920524,48766.1609,,,,36.2
GRB 920525B,48767.14377,,,,128
GRB 920530,48772.95828,,,,
GRB 920615B,48788.4119,,,,
GRB 920615C,48788.60067,,,,3
GRB 920615C,48788.60066,,,,3
GRB 920617B,48790.22698,,,,77.3
GRB 920622B,48795.29522,,,,198
GRB 920622B,48795.29519,,,,198
GRB 920622B,48795.29519,,,,198
GRB 920622C,48795.53774,,,,0.00000226
GRB 920626,48799.74406,,,,9.9
GRB 920627B,48800.54347,,,,93.4
GRB 920628C,48801.88487,,,,0.0000203
GRB 920628C,48801.88487,,,,0.0000203
GRB 920629B,48802.8785,,,,
GRB 920701,48804.81829,,,,0.00000511
GRB 920707B,48810.27332,,,,
GRB 920711C,48814.67311,,,,0.0000358
GRB 920711C,48814.67292,,,,0.0000358
GRB 920714B,48817.5448,,,,90.8
GRB 920714B,48817.5448,,,,90.8
GRB 920714B,48817.54478,,,,90.8
GRB 920714C,48817.84962,,,,2.2
GRB 920717C,48820.66722,,,,
GRB 920718A,48821.61154,,,,0.00000585
GRB 920718B,48821.89773,,,,25.6
GRB 920718B,48821.89772,,,,25.6
GRB 920720A,48823.13344,,,,0.0000182
GRB 920720A,48823.13338,,,,0.0000182
GRB 920720A,48823.13338,,,,0.0000182
GRB 920720B,48823.24506,,,,65.5
GRB 920721D,48824.76236,,,,12.5
GRB 920723A,48826.04223,,,,0.0000156
GRB 920723A,48826.04116,,,,0.0000156
GRB 920723A,48826.04207,,,,0.0000156
GRB 920723C,48826.83551,,,,0.000415
GRB 920723C,48826.83551,,,,0.000415
GRB 920723C,48826.83551,,,,0.000415
GRB 920723D,48826.90897,,,,0.0000008
GRB 920723D,48826.90897,,,,0.0000008
GRB 920727,48830.49936,,,,
GRB 920727,48830.5017,,,,
GRB 920731A,48834.71319,,,,
GRB 920801,48835.05324,,,,20
GRB 920813,48847.14847,,,,31
GRB 920814A,48848.25688,,,,26.1
GRB 920816B,48850.52605,,,,0.0000045
GRB 920816B,48850.52556,,,,0.0000045
GRB 920816B,48850.52605,,,,0.0000045
GRB 920824,48858.45351,,,,
GRB 920826,48860.11606,,,,0.0000079
GRB 920826,48860.11605,,,,0.0000079
GRB 920830,48864.07314,,,,19.9
GRB 920830,48864.07313,,,,19.9
GRB 920902A,48867.02015,,,,88.9
GRB 920902A,48867.02009,,,,88.9
GRB 920903A,48868.03424,,,,0.0000022
GRB 920903A,48868.03422,,,,0.0000022
GRB 920903B,48868.06756,,,,83.3
GRB 920903B,48868.0663,,,,83.3
GRB 920903C,48868.97849,,,,0.0000467
GRB 920903C,48868.97847,,,,0.0000467
GRB 920904,48869.19559,,,,0.000013
GRB 920904,48869.19559,,,,0.000013
GRB 920918,48883.4037,,,,0.0000348
GRB 920918,48883.40369,,,,0.0000348
GRB 920925B,48890.85465,,,,0.000041
GRB 920925B,48890.85465,,,,0.000041
GRB 920925D,48890.90648,,,,12.8
GRB 920925D,48890.90644,,,,12.8
GRB 920925E,48890.95086,,,,0.0000208
GRB 921001A,48896.16938,,,,16.6
GRB 921001A,48896.16938,,,,16.6
GRB 921003A,48898.27477,,,,0.00000283
GRB 921004A,48899.58358,,,,
GRB 921009,48904.27859,,,,
GRB 921013B,48908.85593,,,,0.0000016
GRB 921013C,48908.95905,,,,0.0000688
GRB 921013C,48908.95904,,,,0.0000688
GRB 921015,48910.06704,,,,81.1
GRB 921021,48916.76442,,,,6.95
GRB 921021,48916.7644,,,,6.95
GRB 921022B,48917.63957,,,,50.6
GRB 921022C,48917.93639,,,,
GRB 921025A,48920.58032,,,,0.0000034
GRB 921025A,48920.57867,,,,0.0000034
GRB 921025A,48920.57867,,,,0.0000034
GRB 921029A,48924.52634,,,,8.73
GRB 921030A,48925.00531,,,,
GRB 921118,48944.92481,,,,76.5
GRB 921123A,48949.26287,,,,205
GRB 921123B,48949.53917,,,,2.14
GRB 921203,48959.90582,,,,23.5
GRB 921206B,48962.76689,,,,72.4
GRB 921207B,48963.66722,,,,143
GRB 921209A,48965.11177,,,,
GRB 921209B,48965.4831,,,,28.3
GRB 921209B,48965.48309,,,,28.3
GRB 921218,48974.1042,,,,6.62
GRB 921227,48983.53065,,,,0.00000733
GRB 921230A,48986.3735,,,,48.9
GRB 921230B,48986.58734,,,,0.00000217
GRB 930106C,48993.65116,,,,0.000055
GRB 930106C,48993.65115,,,,0.000055
GRB 930106C,48993.65115,,,,0.000055
GRB 930106C,48993.65115,,,,0.000055
GRB 930106D,48993.83142,,,,37
GRB 930108,48995.10341,,,,19.6
GRB 930112A,48999.15801,,,,0.000146
GRB 930112A,48999.15799,,,,0.000146
GRB 930112B,48999.63754,,,,0.0000178
GRB 930112B,48999.63752,,,,0.0000178
GRB 930112C,48999.75467,,,,0.000003
GRB 930112C,48999.75468,,,,0.000003
GRB 930116,49003.11604,,,,0.00000131
GRB 930116,49003.116,,,,0.00000131
GRB 930118,49005.74569,,,,10.9
GRB 930120A,49007.59475,,,,
GRB 930120B,49007.98032,,,,123
GRB 930127B,49014.67669,,,,35.2
GRB 930131A,49018.78972,,,,37.8
GRB 930201C,49019.69594,,,,314
GRB 930201C,49019.69579,,,,314
GRB 930205A,49023.42424,,,,0.0000066
GRB 930205A,49023.42397,,,,0.0000066
GRB 930209,49027.18212,,,,26.2
GRB 930209,49027.18213,,,,26.2
GRB 930209,49027.18208,,,,26.2
GRB 930214B,49032.3173,,,,3.15
GRB 930214C,49032.56978,,,,0.0000308
GRB 930214C,49032.56978,,,,0.0000308
GRB 930217,49035.61433,,,,10.9
GRB 930222,49040.36318,,,,
GRB 930302,49048.89813,,,,0.00000362
GRB 930309A,49055.13068,,,,67.3
GRB 930309A,49055.13044,,,,67.3
GRB 930310,49056.30564,,,,27.4
GRB 930310,49056.30509,,,,27.4
GRB 930314,49060.09059,,,,0.0000558
GRB 930314,49060.09065,,,,0.0000558
GRB 930314,49060.09059,,,,0.0000558
GRB 930318B,49064.44136,,,,0.0000051
GRB 930318B,49064.44135,,,,0.0000051
GRB 930318C,49064.52075,,,,10.9
GRB 930322,49068.9627,,,,0.0000063
GRB 930322,49068.9627,,,,0.0000063
GRB 930325,49071.85323,,,,0.000015
GRB 930325,49071.85323,,,,0.000015
GRB 930329,49075.13154,,,,2.44
GRB 930331A,49077.13282,,,,11.6
