name,ra,dec,time,fluence
GRB090718720,243.76,-6.68,55030.71994,3.32E-06
GRB160726065,98.821,-6.644,57595.06537,9.00E-07
GRB150705588,66.54,-6.62,57208.58833,2.07E-07
GRB140517813,127.75,13.57,56794.8134,4.73E-06
GRB161012416,0.27,13.58,57673.41554,1.58E-06
GRB120512112,325.558,13.636,56059.11232,0.000012404
GRB160216801,129.45,13.7,57434.80063,9.90E-06
GRB100612545,63.53,13.74,55359.5447,2.24E-06
GRB090530760,73.2,13.8,54981.76001,0.000059889
GRB140414693,45.68,13.82,56761.69349,5.99E-06
GRB130912358,47.5906,13.9955,56547.35762,7.01E-07
GRB130515755,146.77,11.26,56427.75476,6.80E-07
GRB091103912,170.6,11.3,55138.9124,5.60E-06
GRB160104475,76.7965,11.3239,57391.47515,4.82E-07
GRB150131335,16.12,11.36,57053.33545,1.45E-06
GRB151219567,351.19,11.37,57375.56693,4.79E-06
GRB130624093,337.32,11.45,56467.09301,5.19E-07
GRB110601681,310.71,11.48,55713.68074,0.000012371
GRB090428552,0.8,11.5,54949.55221,5.60E-06
GRB160113398,187.26,11.53,57400.39758,0.000032654
GRB141230834,181.47,11.65,57021.83363,3.16E-06
GRB100313509,186.37,11.72,55268.50853,0.000002536
GRB110531448,190.51,11.85,55712.44804,2.29E-06
GRB091201089,27.84,11.94,55166.08858,9.43E-07
GRB140112060,8.44,11.99,56669.06026,1.60E-06
GRB091005679,43.14,12.12,55109.67883,0.000001405
GRB130219626,211.6,12.22,56342.62586,2.03E-07
GRB141221338,198.286,8.2054,57012.33832,4.07E-06
GRB080714086,41.9,8.5,54661.08625,6.76E-07
GRB120227391,84.76,8.5,55984.39081,0.000003742
GRB161112496,278.82,8.58,57704.49618,3.61E-06
GRB121211695,72.37,8.63,56272.69517,1.34E-06
GRB150619287,219.69,8.64,57192.28688,0.000016289
GRB100414097,192.112,8.6917,55300.09748,0.000088469
GRB101207536,175.75,8.72,55537.53589,6.65E-06
GRB110529262,172.6,8.79,55710.26228,6.78E-06
GRB090206620,156.2,8.8,54868.61993,7.15E-07
GRB080725541,354.8,8.9,54672.54125,4.92E-07
GRB080920268,121.6,8.9,54729.26793,1.87E-06
GRB120624933,170.94,8.93,56102.93327,0.00019164
GRB110415541,213.82,9.05,55666.54124,4.72E-06
GRB091202219,13.86,9.08,55167.21924,6.80E-06
GRB150208573,176.94,9.34,57061.57259,4.00E-07
GRB140818229,199.563,6.9225,56887.22927,0.000029501
GRB150203173,98.3993,6.9532,57056.17303,1.86E-06
GRB100924165,0.672,7.004,55463.16537,3.33E-06
GRB120412920,38.91,7.06,56029.91991,7.03E-06
GRB110706977,347.47,7.11,55748.97698,6.55E-06
GRB120624309,4.773,7.167,56102.30863,0.00000514
GRB140219824,158.2,7.2,56707.82398,2.84E-06
GRB090807832,326.9,7.23,55050.83193,1.34E-06
GRB160806584,275.84,6.18,57606.58401,1.58E-06
GRB090429753,125.21,6.2,54950.75275,1.12E-06
GRB110517573,190.15,6.29,55698.57277,8.74E-06
GRB140610548,121.72,6.32,56818.54799,0.000018429
GRB120806007,308.99,6.33,56145.00705,4.90E-06
GRB121122870,355.45,6.34,56253.87001,9.07E-06
GRB160102500,223.77,6.38,57389.49957,2.30E-06
GRB160827616,129.06,6.38,57627.6156,6.36E-07
GRB140402007,207.592,5.971,56749.00703,2.84E-07
GRB110119931,348.558,5.9874,55580.93125,0.000010109
GRB130829672,258.51,6,56533.67223,3.68E-06
GRB100919884,163.24,6.02,55458.88352,5.76E-06
GRB160220868,326.89,6.05,57438.8682,1.21E-06
GRB130628860,312.83,6.1,56471.85974,1.03E-06
GRB110706202,100.08,6.14,55748.20213,3.27E-06
GRB160731024,118.71,6.15,57600.02439,2.88E-06
GRB111228657,150.065,18.2991,55923.65661,0.000018138
GRB150226948,157.76,18.37,57079.94848,8.42E-07
GRB100502356,131.01,18.38,55318.35628,0.000015598
GRB081009140,250.5,18.4,54748.13956,0.000038302
GRB100814351,122.82,18.49,55422.35099,4.15E-06
GRB120430980,47.25,18.52,56047.97967,5.56E-07
GRB100719825,231.41,18.56,55396.82509,2.74E-07
GRB100228873,117.99,18.63,55255.87347,6.91E-07
GRB081107321,51,17.1,54777.32085,1.22E-06
GRB090323002,190.7,17.1,54913.00188,0.00011809
GRB150802207,201.54,17.18,57236.20674,1.90E-06
GRB100709602,142.53,17.38,55386.60247,8.08E-06
GRB160106948,181.61,17.45,57393.94827,0.000045257
GRB160423066,355.81,17.5,57501.06581,8.13E-07
GRB120830702,110.03,17.53,56169.70251,0.000005655
GRB091215234,283.25,17.55,55180.23434,9.87E-07
GRB140729026,193.95,15.35,56867.02562,8.05E-06
GRB110825102,44.896,15.407,55798.10198,0.000046129
GRB101015558,73.16,15.46,55484.55836,0.000037369
GRB090915650,238.02,15.4878,55089.64972,2.99E-06
GRB160131174,113.03,15.49,57418.17357,0.000011794
GRB100111176,247.048,15.5509,55207.17558,0.000001146
GRB100228544,199.83,15.62,55255.54353,2.77E-06
GRB110307972,193.12,15.64,55627.97162,5.75E-07
GRB121104627,72.14,14.08,56235.62657,4.45E-06
GRB121102064,258.47,14.09,56233.06444,5.67E-07
GRB081009690,64.6,14.2,54748.69002,0.000010834
GRB090925389,333.21,14.27,55099.38928,8.91E-06
GRB090626707,136.44,14.44,55008.70747,
GRB100116897,305.02,14.45,55212.89653,0.000033393
GRB150716552,286.64,14.46,57219.55184,1.09E-06
GRB111228453,330.65,14.47,55923.45336,2.75E-06
GRB100905907,262.65,13.08,55444.90721,1.85E-06
GRB100206563,47.1617,13.1579,55233.56256,8.69E-07
GRB091123081,337.82,13.35,55158.08055,2.13E-06
GRB130215063,43.48,13.37,56338.0635,0.000018583
GRB110412315,133.492,13.517,55663.315,0.000002554
GRB150901924,16.34,13.52,57266.92413,1.55E-07
GRB140821997,174.72,13.53,56890.99726,0.000055145
GRB140406144,70.1,13.54,56753.14361,2.35E-06
GRB150804806,334.53,27.09,57238.80638,6.29E-06
GRB101220864,2.7,27.2,55550.86382,5.29E-06
GRB090902462,264.939,27.3245,55076.4619,0.00022179
GRB080927480,61.3,27.4,54736.47954,2.96E-06
GRB100804104,248.97,27.45,55412.10378,0.000010683
GRB140427702,131.91,27.49,56774.70163,5.37E-07
GRB100208386,260.25,27.53,55235.38581,1.81E-07
GRB110213876,6.28,27.54,55605.87559,3.27E-08
GRB081226156,193,26.8,54826.15616,3.95E-06
GRB100406758,77.79,26.86,55292.75794,1.12E-06
GRB110401920,268.56,26.87,55652.91967,0.000001572
GRB150120685,48.11,26.94,57042.68492,1.95E-06
GRB120913846,146.437,26.977,56183.8461,1.56E-06
GRB100515467,275.47,27.01,55331.46747,0.000006113
GRB150724398,160.61,27.05,57227.39766,2.63E-06
GRB090820027,87.7,27.06,55063.02658,0.0001536
GRB121005340,149.73,25.4,56205.33973,5.17E-06
GRB091017861,210.8,25.49,55121.86139,4.50E-07
GRB140831215,280.37,25.64,56900.2146,5.79E-08
GRB090704783,296.35,25.88,55016.78265,1.58E-06
GRB120205285,243.417,25.9,55962.28548,1.11E-07
GRB140603476,217.45,25.91,56811.47568,0.000018618
GRB130104721,174.09,25.92,56296.72091,5.67E-06
GRB091023021,215.42,25.95,55127.02065,5.34E-07
GRB110331604,6.66,25.99,55651.60355,2.64E-07
GRB091030613,249,23.54,55134.61338,4.48E-06
GRB150715136,157.26,23.57,57218.13574,5.26E-07
GRB120327418,170.41,23.76,56013.41793,1.14E-07
GRB120312671,251.812,23.881,55998.67118,8.29E-07
GRB110904531,323.74,23.94,55808.53078,3.81E-06
GRB150614073,283.26,23.95,57187.07261,2.38E-06
GRB121202181,256.815,23.952,56263.18066,2.01E-06
GRB140715231,65.05,24.07,56853.23146,9.65E-06
GRB160831411,302.92,24.09,57631.41149,6.21E-06
GRB140819160,287.49,24.1,56888.16002,3.36E-07
GRB130609129,152.676,24.101,56452.1286,1.06E-06
GRB130622615,312.74,24.46,56465.6152,4.32E-07
GRB140501139,171.88,24.64,56778.13867,2.07E-07
GRB130416690,99.28,24.7,56398.69036,2.81E-07
GRB120102095,276.225,24.7135,55928.09471,0.000013408
GRB160912521,342.51,24.74,57643.52138,0.000022945
GRB140523129,133.3,24.95,56800.12914,0.000051164
GRB090131090,352.3,21.2,54862.08983,0.000017523
GRB131202906,169.66,21.25,56628.90649,0.00001243
GRB121223300,50.11,21.37,56284.29953,7.02E-06
GRB081110601,111.7,21.4,54780.60119,5.41E-06
GRB131014513,15.05,21.43,56579.51292,1.95E-06
GRB160919858,326.31,21.44,57650.85807,1.68E-06
GRB160519677,276.88,21.46,57527.67713,1.28E-06
GRB100410356,130.02,21.48,55296.35553,8.29E-07
GRB160308709,128.27,20.19,57455.70879,8.20E-07
GRB100625891,338.26,20.29,55372.8908,1.40E-06
GRB080804456,107.5,20.3,54682.45564,8.00E-06
GRB140224382,2.78,20.37,56712.38214,6.58E-07
GRB140917512,171.37,20.41,56917.51188,6.22E-06
GRB100608382,30.54,20.45,55355.38202,1.70E-06
GRB090907808,81.06,20.5,55081.80819,1.05E-06
GRB120519721,180.25,20.55,56066.72101,2.41E-06
GRB090522344,277.7,19.6,54973.34432,0.000002125
GRB150201040,5.63,19.75,57054.03952,6.54E-08
GRB141118678,158.12,19.76,56979.67767,3.30E-06
GRB100527795,226.83,19.78,55343.79488,0.000013906
GRB100301223,201.85,19.83,55256.22345,2.40E-06
GRB110428338,128.44,19.94,55679.33826,0.000015791
GRB150721431,251.6,20.06,57224.43132,1.21E-07
GRB110728056,166.6,20.11,55770.05582,3.27E-07
GRB150412931,220.26,20.13,57124.93097,4.15E-07
GRB110101506,105.5,34.58,55562.50581,6.63E-06
GRB120703417,69.49,34.74,56111.4175,0.000011076
GRB160318342,65.68,34.74,57465.342,8.97E-07
GRB140429975,338.6,34.85,56776.97548,6.20E-07
GRB150208929,350.67,34.89,57061.92869,2.53E-08
GRB090207777,252.7,34.9,54869.77721,2.41E-06
GRB120520949,45.86,35.28,56067.9489,4.41E-07
GRB081003644,259.1,35.4,54742.64396,9.00E-06
GRB131108024,353.6,33.88,56604.02411,2.82E-06
GRB131127696,246.3,33.92,56623.69568,1.22E-06
GRB150120123,10.3188,33.9948,57042.12346,4.17E-07
GRB100225703,147.91,34.01,55252.70299,1.61E-06
GRB090802235,84.33,34.09,55045.23545,0.000001144
GRB090126227,189.2,34.1,54857.22665,1.10E-06
GRB100805300,22.8,34.19,55413.30014,2.04E-07
GRB150928359,83.78,34.24,57293.35925,3.55E-06
GRB140516765,74.28,32.85,56793.76459,6.61E-06
GRB080724401,358.3,32.9,54671.40116,0.000015691
GRB100307928,129.42,32.97,55262.92813,1.54E-06
GRB090102122,128.2,33.1,54833.12188,0.000027909
GRB120814803,90.57,33.13,56153.80286,1.28E-07
GRB140404171,172.73,33.18,56751.17138,8.18E-06
GRB081223419,112.5,33.2,54823.41941,8.34E-07
GRB150622393,267.05,33.25,57195.39343,0.000029027
GRB090227772,11.8,32.2,54889.77154,7.86E-06
GRB090529310,231.2,32.2,54980.30998,8.34E-07
GRB100212550,134.27,32.22,55239.54983,3.60E-06
GRB160406503,261.797,32.263,57484.5032,5.32E-07
GRB110413938,352.67,32.33,55664.9383,1.10E-06
GRB110217591,274.74,32.35,55609.59082,1.42E-06
GRB140209313,81.328,32.488,56697.31317,8.97E-06
GRB080924766,72.8,32.5,54733.7657,0.000004727
GRB111230683,150.19,33.43,55925.68274,0.000002896
GRB111203054,53.22,33.47,55898.05352,4.65E-06
GRB140304557,30.6412,33.4744,56720.55731,2.43E-06
GRB121221916,214.26,33.55,56282.91632,5.04E-06
GRB100831651,161.26,33.65,55439.65099,2.93E-06
GRB110831282,352.35,33.66,55804.28156,0.000004421
GRB160219673,238.03,33.67,57437.67346,0.000010468
GRB141225959,138.751,33.795,57016.95919,3.73E-06
GRB080830368,160.1,30.8,54708.36824,7.00E-06
GRB120109824,251.33,30.8,55935.82363,1.92E-06
GRB151030999,297.63,30.85,57325.99887,0.000050037
GRB151126293,338.61,30.88,57352.29256,9.61E-07
GRB140801792,44.0685,30.938,56870.79159,0.000012356
GRB130612456,247.94,31.02,56455.45642,8.33E-06
GRB100530737,289.73,31.04,55346.7374,4.82E-07
GRB160827837,317.36,31.06,57627.8367,1.25E-06
GRB100211440,132.25,29.49,55238.43999,0.000015178
GRB130331566,164.47,29.64,56382.56649,9.33E-06
GRB160624477,330.191,29.6439,57563.4771,1.21E-07
GRB120302080,122.451,29.6598,55988.08025,2.53E-06
GRB120323507,340.407,29.717,56009.50717,0.000010796
GRB130523095,22.29,29.73,56435.09455,6.03E-06
GRB130106829,66.67,29.74,56298.82873,1.59E-06
GRB140109771,102.74,29.76,56666.7709,1.89E-07
GRB081119184,346.5,30,54789.18434,1.30E-07
GRB111201599,185.47,28.61,55896.59913,1.86E-06
GRB080730786,246.6,28.7,54677.78586,0.000006346
GRB110705364,122.96,28.8,55747.3637,8.94E-06
GRB111112908,223.72,28.81,55877.9082,7.67E-07
GRB151231568,150.08,28.81,57387.56815,0.000001197
GRB141105406,16.91,29.17,56966.4061,8.83E-07
GRB120427054,224.935,29.311,56044.05379,7.42E-06
GRB110301214,229.35,29.4,55621.21439,0.000035891
GRB101112924,292.218,39.359,55512.92399,2.26E-06
GRB160228034,32.21,39.38,57446.03394,7.19E-07
GRB140224788,23.74,39.48,56712.78842,2.42E-06
GRB090428441,210.1,39.5,54949.44072,0.00000104
GRB100923844,106.12,39.6,55462.84387,3.92E-06
GRB150819440,59.386,39.701,57253.43981,8.12E-06
GRB081122520,339.1,40,54792.51959,7.54E-06
GRB120105584,203.69,40.07,55931.58375,1.47E-06
GRB110130230,111.51,38.25,55591.23047,2.90E-06
GRB091209001,260.96,38.29,55174.00052,0.000010032
GRB120509619,195.39,38.31,56056.61948,1.55E-07
GRB150323395,260.447,38.316,57104.3949,0.000019188
GRB140124527,64.18,38.48,56681.52675,0.000020142
GRB121125469,177.53,38.54,56256.46861,8.57E-07
GRB081105614,215.8,38.7,54775.61379,2.75E-07
GRB160102936,143.44,38.75,57389.93631,0.000003021
GRB110904124,359.69,35.9,55808.1238,0.000011098
GRB140610487,199.05,35.91,56818.48706,2.64E-07
GRB130623790,107.43,36.04,56466.79017,8.69E-06
GRB141005217,291.093,36.0952,56935.21744,0.000002504
GRB160508290,28.7,36.28,57516.29027,0.000001237
GRB110124784,53.83,36.35,55585.78413,1.59E-07
GRB110921577,294.078,36.377,55825.57734,0.000003361
GRB110101202,264.26,36.54,55562.20163,2.50E-07
GRB140306146,27.94,48.98,56722.14566,0.000057804
GRB130623396,203.59,49.03,56466.39611,0.000001069
GRB140808038,221.222,49.2146,56877.03751,3.21E-06
GRB110213220,43.004,49.291,55605.22027,9.37E-06
GRB110522296,184.46,49.33,55703.29586,1.06E-06
GRB120819048,171.54,49.42,56158.04753,1.33E-06
GRB130206482,269.1,49.43,56329.48165,7.16E-06
GRB100212588,356.42,49.49,55239.58845,3.46E-07
GRB120118898,166.57,47.87,55944.89775,1.62E-06
GRB080805496,322.7,47.9,54683.49572,0.000001752
GRB160813297,323.04,47.9,57613.29656,1.05E-06
GRB100411516,210.61,47.91,55297.51594,2.14E-07
GRB121122885,43.86,48.17,56253.88533,0.000038485
GRB101223834,250.55,48.22,55553.83354,2.46E-06
GRB121220311,31.07,48.28,56281.31126,4.53E-07
GRB131029973,200.785,48.298,56594.97278,0.000028958
GRB110710954,229.09,48.4,55752.95406,0.000009317
GRB090108020,260.8,46,54839.02017,7.47E-07
GRB101220576,241.57,46.14,55550.57637,9.60E-06
GRB120703498,210.51,46.26,56111.49788,2.60E-06
GRB160917479,295.668,46.4032,57648.47939,0.000004532
GRB121122564,52.67,46.47,56253.56351,8.15E-07
GRB140907672,48.147,46.595,56907.67166,6.45E-06
GRB150703259,341.33,46.61,57206.25941,9.48E-06
GRB080806896,241.8,46.7,54684.89561,0.000013277
GRB130716352,348.87,45.34,56489.35161,2.99E-06
GRB081130212,34.2,45.4,54800.21158,2.64E-07
GRB151107851,31.3,45.59,57333.85061,0.000029583
GRB160314929,167.56,45.67,57461.92909,4.34E-06
GRB101224227,285.926,45.715,55554.22724,1.91E-07
GRB090814950,307.65,45.72,55057.94964,0.000015983
GRB101101744,13.55,45.75,55501.74414,6.50E-07
GRB141031257,26.72,45.98,56961.25742,1.60E-06
GRB101027230,79.02,43.97,55496.22952,1.44E-07
GRB111010237,87.09,43.98,55844.23651,0.000011009
GRB140831374,4.29,44.01,56900.37439,1.09E-06
GRB130409960,30.52,44.1,56391.95972,7.87E-06
GRB090817036,63.9659,44.1234,55060.03572,4.61E-06
GRB130407800,53.53,44.17,56389.8005,1.75E-06
GRB131024900,144.503,44.2715,56589.89964,1.33E-06
GRB080919790,219.5,44.4,54728.78999,4.59E-08
GRB130517781,41.86,42.66,56429.78071,0.000019705
GRB100609783,90.48,42.78,55356.78346,0.000017423
GRB130406354,138.21,42.83,56388.3539,2.98E-07
GRB110422029,226.69,43.02,55673.02903,8.06E-08
GRB141111435,51.22,43.02,56972.43541,2.00E-07
GRB110328520,117.65,43.1,55648.52036,0.000019003
GRB161017745,142.765,43.142,57678.74454,5.42E-06
GRB090520832,332,43.2,54971.83187,2.32E-07
GRB131217506,57.46,43.21,56643.50586,6.81E-07
GRB080802386,154.3,40.7,54680.38554,3.98E-07
GRB130219775,303.73,40.83,56342.7749,0.000028469
GRB100614498,224.76,40.87,55361.49819,0.000019632
GRB150917148,37.89,40.89,57282.14827,8.49E-07
GRB110709642,238.9,40.9,55751.64198,0.000036852
GRB130118482,278.3,40.98,56310.48159,8.28E-07
GRB100525744,251.82,41.04,55341.74404,6.44E-07
GRB121011469,260.2,41.137,56211.46905,3.98E-06
GRB120114681,317.904,57.0358,55940.68062,2.39E-06
GRB100519204,191.49,57.41,55335.20374,0.000020683
GRB150206407,220.59,57.5,57059.40726,1.37E-06
GRB150530488,327.511,57.5164,57172.48768,3.49E-06
GRB160912674,301.498,57.5655,57643.67374,3.19E-06
GRB130818941,192.29,57.58,56522.94067,3.53E-06
GRB140930134,41.61,57.58,56930.13371,2.49E-07
GRB140727748,68.53,57.66,56865.74774,1.32E-06
GRB121125356,228.52,55.322,56256.3559,6.56E-06
GRB110522256,228.91,55.53,55703.25576,2.11E-06
GRB100906576,28.684,55.6306,55445.57601,0.000023285
GRB101204343,191.91,55.67,55534.34327,2.82E-07
GRB140829880,255.59,55.93,56898.88018,5.39E-06
GRB100722291,31.81,56.23,55399.29056,1.04E-07
GRB081113230,170.3,56.3,54783.23024,3.30E-07
GRB130813791,204.03,56.34,56517.79124,1.23E-06
GRB120616630,79.69,56.44,56094.62975,2.58E-07
GRB130706900,299.36,56.48,56479.90009,1.87E-07
GRB130420539,183.128,54.3905,56402.53927,1.60E-06
GRB091223511,231.27,54.73,55188.51104,8.69E-06
GRB120522361,56.07,54.85,56069.36061,9.32E-06
GRB130228111,255.46,55.02,56351.11114,6.96E-06
GRB151014592,0.39,55.07,57309.5924,2.89E-06
GRB120308588,30.75,55.22,55994.58757,6.72E-06
GRB160101215,1.36,55.23,57388.21543,1.87E-06
GRB130925546,83.43,55.3,56560.54564,0.00001488
GRB090815946,251.26,52.93,55058.94568,2.88E-06
GRB150416773,58.75,52.96,57128.77322,6.24E-06
GRB081102739,331.2,53,54772.73914,3.76E-06
GRB090902401,290.98,53.11,55076.40145,1.67E-06
GRB150316400,15.89,53.14,57097.40011,1.31E-07
GRB160512536,207.55,53.26,57520.53622,3.96E-06
GRB160211119,123.2,53.43,57429.11861,1.45E-07
GRB090815438,21.42,53.44,55058.43798,4.89E-06
GRB130208684,181.6,50.93,56331.68361,2.25E-06
GRB090831317,145.1,50.97,55074.31709,9.44E-06
GRB091020900,175.73,50.98,55124.90051,8.35E-06
GRB120625119,51.26,51.07,56103.11859,0.000010216
GRB131020113,209,51.1,56585.1128,2.76E-07
GRB100714672,106.37,51.14,55391.6718,3.25E-06
GRB140709051,304.639,51.223,56847.05117,7.35E-06
GRB090511684,161.9,51.3,54962.68422,2.49E-06
GRB160518985,265.76,49.98,57526.9847,3.33E-06
GRB140219319,221.93,50,56707.31869,2.69E-06
GRB140105065,208.22,50.17,56662.0646,6.43E-07
GRB150323712,192.613,50.198,57104.71192,1.88E-06
GRB120427153,114.7,50.21,56044.15322,6.81E-07
GRB160804180,122.86,50.3,57604.17967,1.09E-06
GRB100417166,261.31,50.38,55303.16648,3.31E-07
GRB110421757,277.23,50.8,55672.75741,0.000010599
GRB131002288,253.216,82.0536,56567.28828,1.20E-06
GRB160518039,275.14,82.41,57526.0388,3.75E-06
GRB080803772,300.1,82.8,54681.77178,4.39E-06
GRB160815490,288.733,84.282,57615.48972,1.87E-06
GRB150309958,277.102,86.4287,57090.95823,0.00003977
GRB091012783,109.4,87.27,55116.78267,2.12E-06
GRB130528695,138.738,87.27,56440.69542,0.000011093
GRB090813174,225.802,88.5687,55056.1741,3.33E-06
GRB141109447,204.29,79.03,56970.4472,5.21E-06
GRB141113346,171.02,80.26,56974.34564,1.47E-07
GRB091019750,226.03,80.33,55123.75047,9.06E-08
GRB120822628,181.72,80.56,56161.62774,1.09E-07
GRB150824125,265.72,80.99,57258.12456,1.28E-06
GRB140623224,225.473,81.1914,56831.22369,0.000003219
GRB111018785,124.18,81.29,55852.78489,1.76E-06
GRB140319964,136.01,81.53,56735.96424,0.000007133
GRB140308710,350.16,73.03,56724.71017,6.44E-06
GRB150912600,321.36,73.26,57277.60037,2.94E-07
GRB090305052,135,74.3,54895.0518,1.94E-06
GRB090922539,17.16,74.3,55096.53938,0.000011046
GRB160815299,31.83,74.42,57615.29949,1.90E-06
GRB110610640,308.179,74.825,55722.63996,8.02E-06
GRB120513531,140.79,74.99,56060.53056,1.31E-06
GRB081224887,201.7,75.1,54824.88745,0.000037571
GRB081207680,112.4,70.5,54807.67971,0.000048624
GRB151006413,147.426,70.5036,57301.41317,0.000012235
GRB130502327,66.7621,71.0607,56414.32722,0.00010496
GRB080723985,105.3,71.1,54670.98452,0.000030792
GRB160408268,122.623,71.1284,57486.26787,6.98E-07
GRB160924253,97.12,71.32,57655.25288,1.03E-06
GRB091115177,307.76,71.46,55150.17697,1.54E-06
GRB150919606,65.1,71.7,57284.60647,2.32E-06
GRB100827455,193.9,71.89,55435.45543,1.03E-06
GRB150607330,139.992,68.4368,57180.32998,3.99E-06
GRB150320462,139.98,68.93,57101.46217,2.16E-07
GRB160317385,95.7,68.99,57464.38479,2.56E-06
GRB090621922,313.432,69.013,55003.92183,4.76E-07
GRB111222619,179.193,69.036,55917.61939,0.000004839
GRB120326056,273.905,69.26,56012.05592,3.26E-06
GRB160201883,312.67,69.32,57419.88314,5.31E-06
GRB150428305,242.33,69.51,57140.3049,1.53E-06
GRB130615398,184.86,69.62,56458.398,2.74E-06
GRB111018595,106.08,66.14,55852.59501,1.11E-06
GRB130408653,118.77,66.34,56390.65304,2.05E-06
GRB110919634,279.97,66.43,55823.63352,0.000026834
GRB140725583,13.34,66.45,56863.58341,1.51E-06
GRB140206304,145.334,66.7607,56694.30435,0.00001552
GRB111012811,97.22,67.05,55846.81087,3.29E-06
GRB120915000,209.35,67.32,56185.00048,5.05E-07
GRB140521732,320.01,67.6,56798.73216,2.68E-06
GRB140709637,146.071,63.505,56847.63742,7.36E-06
GRB151009949,222,63.71,57304.94935,0.000001433
GRB160714097,234.461,63.831,57583.09671,1.14E-07
GRB150314205,126.67,63.8343,57095.20476,0.000081592
GRB090709630,93.593,64.085,55021.63034,0.000002208
GRB080727964,32.6,64.1,54674.96373,0.000013298
GRB131230529,91.11,64.29,56656.52879,5.91E-07
GRB110112934,10.6,64.41,55573.93397,4.05E-07
GRB140311618,183.65,62.81,56727.61751,3.97E-06
GRB130716442,179.581,63.057,56489.44229,6.40E-07
GRB120911298,357.982,63.0983,56181.29762,2.34E-06
GRB150128624,127.65,63.15,57050.62424,1.27E-07
GRB121118576,307.17,63.19,56249.57563,6.71E-06
GRB081115891,190.6,63.3,54785.8906,8.56E-08
GRB130106995,28.76,63.38,56298.99474,0.000015435
GRB081209981,45.3,63.5,54809.98051,1.47E-06
GRB090225009,358.2,61,54887.00861,1.54E-07
GRB130831058,267.45,61.03,56535.05849,0.00000213
GRB090620400,237.35,61.15,55002.40027,0.000013263
GRB130620498,74.42,61.19,56463.498,1.18E-06
GRB110402009,197.419,61.242,55653.00901,0.000010839
GRB120415958,150.46,61.27,56032.95786,2.31E-06
GRB081024245,27.9,61.3,54763.24524,1.99E-07
GRB100714686,307.94,61.3,55391.68565,1.56E-06
GRB090814368,332.48,58.92,55057.36784,8.90E-07
GRB110903111,197.061,58.9852,55807.11082,0.000034703
GRB100911816,151.32,58.99,55450.81643,8.68E-07
GRB150512432,200.5,59.11,57154.43224,0.000014435
GRB090219074,26.5,59.2,54881.07382,2.12E-07
GRB120129580,30.44,59.282,55955.5804,0.000054486
GRB130215649,3.11,59.38,56338.6488,0.000021492
GRB120716577,304.53,59.41,56124.57711,5.22E-06
GRB101202154,254.02,58.48,55532.1541,0.000001408
GRB150202999,86.77,58.55,57055.9994,0.000032522
GRB120130938,323.3,58.56,55956.9379,0.000010413
GRB150522944,130.86,58.58,57164.94357,2.13E-07
GRB100506653,102.14,58.59,55322.65265,2.42E-06
GRB140824606,18.33,58.64,56893.60639,0.000012611
GRB140108721,325.113,58.7446,56665.72133,0.000019727
GRB120715066,272.15,58.79,56123.06615,2.20E-06
GRB130804023,280.03,-76.15,56508.0231,1.66E-06
GRB161020759,66.09,-75.65,57681.75918,0.000029248
GRB120114433,263.23,-75.64,55940.43309,1.49E-07
GRB141022087,119.39,-75.17,56952.08658,0.000089994
GRB100112418,240.14,-75.1,55208.41756,1.05E-06
GRB121116459,180.88,-74.79,56247.45862,4.92E-07
GRB110212550,311.33,-74.5,55604.55039,6.35E-07
GRB161012637,160.43,-74.28,57673.63698,6.14E-07
GRB141221897,126.02,-74.21,57012.89709,7.44E-06
GRB101116481,32,-81.2,55516.48087,3.04E-07
GRB110205027,359.73,-80.44,55597.02714,1.95E-07
GRB110825265,251.31,-80.28,55798.26541,2.18E-06
GRB160919613,266.15,-80.21,57650.61344,5.53E-06
GRB120830212,337.87,-80.04,56169.21172,7.52E-06
GRB140323433,356.959,-79.905,56739.43256,0.000032424
GRB100325246,209.14,-79.1,55280.24634,0.000001334
GRB100507577,2.9,-79.01,55323.57727,9.97E-06
GRB120403857,55.3384,-89.0093,56020.85693,2.40E-07
GRB120227725,256.73,-88.86,55984.72548,0.000021949
GRB141205018,294.61,-87.58,56996.01771,1.60E-06
GRB091026550,276.573,-86.1115,55130.54969,1.38E-06
GRB150312403,285.49,-86,57093.40331,1.40E-07
GRB110520302,71.01,-85.93,55701.30169,1.04E-06
GRB121216419,13.88,-85.44,56277.41894,3.85E-07
GRB101227195,186.79,-83.55,55557.19478,3.43E-06
GRB160326062,188.15,-82.69,57473.06199,0.000001852
